lat,lon,SST_avg,SSS_avg
-37.5,101.5,2.57514285714286,-0.209071428571429
-37.5,102.5,2.58157142857143,-0.201857142857143
-37.5,103.5,2.58707142857143,-0.195785714285714
-37.5,104.5,2.5895,-0.1925
-37.5,105.5,2.591,-0.191571428571429
-37.5,106.5,2.58985714285714,-0.192928571428571
-37.5,107.5,2.56871428571429,-0.195357142857143
-37.5,108.5,2.54507142857143,-0.203571428571429
-37.5,109.5,2.516,-0.2115
-37.5,110.5,2.47435714285714,-0.212857142857143
-37.5,111.5,2.42614285714286,-0.216
-37.5,112.5,2.38892857142857,-0.222571428571429
-37.5,113.5,2.315,-0.230928571428571
-37.5,114.5,2.26121428571429,-0.236214285714286
-37.5,115.5,2.22978571428571,-0.236785714285714
-37.5,116.5,2.22964285714286,-0.232642857142857
-37.5,117.5,2.24792857142857,-0.228357142857143
-37.5,118.5,2.26714285714286,-0.224142857142857
-37.5,119.5,2.28407142857143,-0.214785714285714
-37.5,120.5,2.31607142857143,-0.205642857142857
-37.5,121.5,2.35242857142857,-0.1995
-37.5,122.5,2.37942857142857,-0.197428571428571
-37.5,123.5,2.39642857142857,-0.194928571428571
-37.5,124.5,2.40885714285714,-0.191285714285714
-37.5,125.5,2.42021428571429,-0.189357142857143
-37.5,126.5,2.42935714285714,-0.186142857142857
-37.5,127.5,2.44314285714286,-0.182142857142857
-37.5,128.5,2.44092857142857,-0.182928571428571
-37.5,129.5,2.43214285714286,-0.181428571428571
-37.5,130.5,2.42792857142857,-0.1755
-37.5,131.5,2.43235714285714,-0.167428571428571
-37.5,153.5,2.19421428571429,-0.304214285714286
-37.5,154.5,2.238,-0.281
-37.5,155.5,2.27092857142857,-0.263214285714286
-37.5,156.5,2.2695,-0.256285714285714
-37.5,157.5,2.24578571428571,-0.2555
-37.5,158.5,2.21742857142857,-0.255357142857143
-37.5,159.5,2.19535714285714,-0.253357142857143
-37.5,160.5,2.18014285714286,-0.248214285714286
-37.5,161.5,2.163,-0.242928571428571
-37.5,162.5,2.13414285714286,-0.2465
-37.5,163.5,2.09185714285714,-0.253428571428571
-37.5,164.5,2.05214285714286,-0.256571428571429
-37.5,165.5,2.03007142857143,-0.257714285714286
-37.5,166.5,2.01021428571429,-0.259357142857143
-37.5,167.5,1.98642857142857,-0.260071428571429
-37.5,168.5,1.97078571428571,-0.253857142857143
-37.5,169.5,1.93907142857143,-0.243857142857143
-37.5,181.5,2.07821428571429,-0.2415
-37.5,182.5,2.01542857142857,-0.230142857142857
-37.5,183.5,2.08507142857143,-0.217214285714286
-37.5,184.5,2.1005,-0.212071428571429
-37.5,185.5,2.09621428571429,-0.206357142857143
-37.5,186.5,2.0905,-0.199785714285714
-37.5,187.5,2.08071428571429,-0.194428571428571
-37.5,188.5,2.06814285714286,-0.190428571428571
-37.5,189.5,2.05928571428571,-0.186285714285714
-37.5,190.5,2.04807142857143,-0.183142857142857
-37.5,191.5,2.03642857142857,-0.180857142857143
-37.5,192.5,2.031,-0.18
